record ID,pais,provincia,zona de especial proteccion para las aves,Kingdom,phylum,class,order,family,genus,species,year,month,date
fea2764b-3ba2-4a3d-9182-a57319ca3aef,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,27/8/2015
fec5603e-c77d-475b-8e78-890ee6569497,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,31/8/2015
feedc840-36cb-46df-af37-8d1b21779070,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,7,13/7/2015
ff19d2d2-2b78-401c-a7c9-a3e5b9380c57,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,11,2/11/2015
ff1b0bc1-1e30-4dc2-9c27-3fc9a22fcb54,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,26/9/2015
ff47ca88-998b-46af-bbac-8630e247b98c,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,17/9/2015
ff66e335-4b0b-41bd-80d8-6da6bdb6b5bf,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,10,1/10/2015
ff6c3481-c3da-4e80-9a21-3cb5744ee408,Spain,Tarragona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,4/9/2015
ff85fa1c-3f0e-4179-ad1e-72163e63e15b,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,31/8/2015
ffa76687-d0f9-4f1c-9f55-933602af7ae1,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,10,23/10/2015
ffacdb78-4ed7-4222-bc65-73e61fc92a5b,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,22/8/2015
009b7aec-e707-4655-9720-6f15203c8775,Spain,Madrid,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,6,10/6/2016
009dae3a-2035-4abb-b347-4c76164d1fb2,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,9/8/2016
00a6e296-d242-414e-aa93-d587ee35c949,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,10,1/10/2016
00e20e8a-882e-4451-89c4-b211f160044f,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,29/9/2016
01165739-54a8-43d9-a4c2-3efc1f3c18a0,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,10,18/10/2016
01ae26de-c1d6-4900-a029-ea91ad61e684,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,6,8/6/2016
02469434-c0c6-4141-9aed-7c3b06a8df90,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,25/8/2016
02f1e72a-9004-42b4-b9a4-5e9653bb766f,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,20/8/2016
02f2ab32-9496-4946-b188-dab9d6a667c2,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,7,28/7/2016
03041ec3-ba92-445f-83d9-21c5ccbf370b,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,1/8/2016
031a40b9-3847-409f-9f3d-f45f7ff0c4bb,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,7,28/7/2016
0373d640-d801-4917-b20d-31f9b04926af,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,10,16/10/2016
03e3f9d9-1871-4598-834e-71cdca00c376,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,10,24/10/2016
04069d94-1908-4a37-9981-ae454e6497b3,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,7,2/7/2016
040a8823-4fae-472d-9d2e-f347b8c3a920,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,13/8/2016
043f72fe-2b63-4232-80b2-85ccb3b9172c,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,10,5/10/2016
04631ac2-c39c-417e-b6a0-615d163ed79e,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,5,28/5/2016
04830efe-59fd-4e59-8b2a-a7b2d70c661b,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,2/8/2016
04c2def6-1fa1-4790-af21-112e91216c56,Spain,Murcia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,4/9/2016
04e254dc-4b08-4d41-8e48-a659f204b91d,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,27/8/2016
04fc4169-5a4e-4ef9-956e-1ca85d40873c,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,7,7/7/2016
05b3ef0c-96c0-4670-a6c6-8e5702d29e77,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,5/8/2016
062e5d37-9b12-4a6f-a4dd-a87c264fa306,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,10,24/10/2016
06c94256-792e-4f92-83aa-f90b1fe42115,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,7,29/7/2016
06f1e3ba-4431-4c4e-8974-541699137ba9,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,14/8/2016
06f62608-3cfd-42c8-8600-43e79b8c7763,Spain,Tarragona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,11/8/2016
07178b2c-bc11-4e36-bb59-1651a3646d88,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,11,22/11/2016
0735b808-9d2b-409f-b1e9-d27498a634fc,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,14/9/2016
073f38b7-c6dc-40e7-a681-6d321376dea0,Spain,Murcia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,13/9/2016
07e27efe-a100-4048-a0f2-543a5d1097f3,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,15/9/2016
07e3033f-c24b-4b50-b45c-6ee88ae7de9c,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,5,28/5/2016
080b9185-a42f-43ae-99dd-4a8f2b059b76,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,4/9/2016
08157276-1400-4864-9e70-d19e5f9393da,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,10,16/10/2016
0822473a-eae0-447d-9f49-e7ab867400ca,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,28/9/2016
0850451e-2387-42f9-bb32-c7e251d64d84,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,9/8/2016
0948d350-2e1d-46e5-90f8-ba688ac5c125,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,3/8/2016
0a45c8a4-bd10-4f9e-8f40-46d689196580,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,7,22/7/2016
0a48b974-6cc1-41f0-b610-13764589b729,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,20/8/2016
0a7c29b6-ea41-4460-b02a-2f8c34a3f71d,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,6,1/6/2016
0a7fd1e6-28aa-433b-831d-12b6879aa58c,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,10,17/10/2016
0aba21f2-dd96-4928-92a5-0575e406a053,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,1/9/2016
0b0939e7-fb33-48f3-b736-a88f41f34704,Spain,Tarragona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,6,1/6/2016
0b0f2bbd-44c3-4320-ba71-9a4b4db145ab,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,6,13/6/2016
0c63ae66-01f7-4381-9e57-641d98570e5b,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,11/9/2016
0cb0dd5c-8235-42ce-8402-92bc5ea1d1b8,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,19/8/2016
0cedf3b0-2ec9-4f5e-9a8a-636a8c9dd426,Spain,Lleida,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,1/9/2016
0d1e6540-27cc-4e9f-91d2-6a32a221c863,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,1/8/2016
0dbb1b36-d0a7-4f78-8d11-b211ff96c7cf,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,24/9/2016
0dbb993b-1b13-484d-8aa2-99da42fdebb6,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,7,21/7/2016
0dd962b6-4c40-4f7a-8ce4-cc7eadfdc295,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,10,11/10/2016
0dec978a-0ec7-41c7-927c-8bf5503b141e,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,5/9/2016
0e244aba-e9c3-4252-9ac5-8aceaa5dfe32,Spain,Murcia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,10,12/10/2016
0e383bf6-8a17-4c88-adc6-6a5ae1d59cc3,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,7,18/7/2016
0f0dbd72-c114-4dc1-9672-be861a96da3c,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,26/9/2016
0f4e8e4d-4ae2-44f7-ad2c-6fa0a9705e1d,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,6,24/6/2016
0f881803-d306-4b8c-9a07-7e1fd13d0581,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,5,7/5/2016
0fb6d1fe-1bd8-4b87-9c0e-9622cf9b8df2,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,2/8/2016
0fed80ba-659d-4fc1-88af-705d9075194e,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,7,13/7/2016
0ff4abd7-cd8d-479f-8f00-097eabfd9142,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,6,22/6/2016
1007633e-4c66-4d15-9d05-a9d117ed050d,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,6,14/6/2016
107c933c-68f9-410a-8d3c-8ea9453d57f5,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,7,1/7/2016
10ecba67-39f7-4650-af35-7cdf3b627dae,Spain,Murcia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,5,30/5/2016
112a5d39-23de-4ba4-a85e-e7c2d388b71c,Spain,Tarragona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,6,25/6/2016
117cea94-8e37-4c1e-93d7-ee068d4869ed,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,5,23/5/2016
11d0e00b-8db0-4aef-b625-a1ba588fc394,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,11,18/11/2016
12042598-e0a2-4645-9672-862257b43dac,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,20/9/2016
1219e33a-1ac6-4a31-b2d5-15b7ed9ad7c5,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,30/8/2016
121e7181-e60d-46a6-b6d3-322d4b177682,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,26/8/2016
12a5faaf-73f9-4636-b25b-7586ea49af4e,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,18/9/2016
12a7fd1f-bb47-4ddd-b071-0d8c23f035ae,Spain,Tarragona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,16/8/2016
12b38492-eb19-4ab6-a6b9-33613c367242,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,17/8/2016
1365dc09-94d3-497c-a95f-4a92e632d513,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,9/8/2016
136afb6a-9318-4d17-a076-a23d5a37f14e,Spain,Castellon,Marjal i Estanys d'Almenara,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,27/8/2016
13fd6841-9f60-4914-ae3c-5bae6cde57a7,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,6/9/2016
142c96d4-5ce6-4071-982a-73b6b2fd68c1,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,5,29/5/2016
14d131d7-f207-4812-b726-5f4ac4ce3915,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,11/9/2016
14fcf7aa-3524-4976-9aba-cca24669f3fc,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,7,18/7/2016
150b4f31-dccf-4da5-a2c5-e4e5846c8810,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,1/8/2016
15158b00-8dce-46ea-a437-05e1914948fb,Spain,Tarragona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,28/8/2016
158efe42-4f84-4f36-885c-c9c2c15224db,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,30/9/2016
15943cc0-7830-477a-a325-80d759c11d65,Spain,Castellon,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,9/8/2016
159999c8-1ab7-4009-99e1-e2c9d9fdfb9a,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,12/8/2016
15eca6ae-e1e4-4389-b0c3-33f3fe648eb3,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,10,15/10/2016
161fb517-24fc-4a14-9ae4-9df129eeac8c,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,7,26/7/2016
1644b222-2bd2-4f35-ba4e-62786f1f9aef,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,19/9/2016
169347e8-e27a-4424-ad8c-e01df543f23f,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,19/9/2016
16d12dd6-a0e0-419f-ba28-f120af8ea093,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,11/9/2016
170d16d0-a866-4f1b-b9a4-80e6215fc191,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,22/8/2016
178ffed9-346e-42e7-87d9-cd479c22a46f,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,6,14/6/2016
18424769-f0c2-445d-9a13-70e6ff4fa94a,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,7,24/7/2016
185016ff-9818-4712-8937-3304736c91a1,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,7,29/7/2016
18bf2772-e125-4ed4-a459-e73ce2f0320b,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,6,21/6/2016
18d0f6a1-a293-4766-bc52-ec5a0070d8bf,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,28/9/2016
18d491df-826d-403f-811c-ca017e3cd9bc,Spain,Lleida,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,19/8/2016
18e9faf8-b844-451b-b8ba-6e6eeae158bf,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,11,5/11/2016
1936ce4d-e819-43f4-91ab-cef04a04e357,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,6,22/6/2016
1955a695-80dd-47a8-9b35-c427f6af7346,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,5,15/5/2016
19924759-1638-4c61-912f-aa8ab2a5cb0d,Spain,Granada,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,2/9/2016
1a387bd8-cf9a-40e1-8232-3831b4c5656b,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,24/9/2016
1a82d758-cc79-4ba4-ad07-e5dc81e0d080,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,22/8/2016
1acec618-bf0c-46f1-8072-dd2d3f1babce,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,2/9/2016
1b069e77-d6f2-40d4-9467-870a765805ba,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,25/9/2016
1bbd369b-89f6-4134-914c-4f65adf378f7,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,7,28/7/2016
1bc74388-f367-4247-9580-164918dbdcf0,Spain,Murcia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,6,1/6/2016
1bcbbcbb-88d1-4a1c-bb73-32539ed21849,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,21/8/2016
1c078215-fd2a-44b9-ae9b-92050d06c09f,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,6,23/6/2016
1c1008f6-e395-416b-a2b6-d35e806467af,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,5,25/5/2016
1c6898dc-ba13-483e-8faf-e1ca9964c2e2,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,24/8/2016
1c7abae9-903a-4960-8376-297549c722d8,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,15/9/2016
1c7b7d85-2ff5-4220-a9b8-0af2455ad3c4,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,10,10/10/2016
1d04c43f-4498-4bf8-bd83-eabcd172ef63,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,17/9/2016
1d1e70f4-a63f-444b-8db1-a42f2e7a4363,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,28/8/2016
1e2cfc4c-ae34-4432-95a7-86e9aff1788c,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,18/8/2016
1f1ac513-a974-4fd5-90e3-8bac942cfcdd,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,7,12/7/2016
1f1ddb36-afba-46c7-ad43-a7518a347a84,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,10,23/10/2016
1f27317b-594b-4079-b8d7-e1660446bc19,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,17/8/2016
1f48b3f4-8e03-41e8-a4c2-448d5157a883,Spain,Castellon,Serra d'Espada (ZEPA),Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,31/8/2016
1f6b33fe-4a10-4562-b38c-6815e4ebfb8d,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,6,21/6/2016
1fff374b-691c-4977-871c-55e01741134b,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,6,20/6/2016
20349fe9-c54c-48d3-94ae-c92461502b10,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,12/8/2016
20594e4f-4e27-440d-bb4f-69c797fe0df6,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,10/9/2016
20b35f2c-a44c-45d9-8ac7-b443aade701f,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,10,3/10/2016
20b6ffd0-4f6a-4a9a-b1b3-ddcc3aebbef0,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,7,7/7/2016
2117e762-5676-4380-89ce-d46813916ce3,Spain,Castellon,Serra d'Espada (ZEPA),Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,27/8/2016
213ea5c9-2a83-4f39-a63a-644a611aee2a,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,12/8/2016
228d7b70-4085-4cfa-8aeb-c09c2821ee1b,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,9/8/2016
229e57fa-a461-4864-b6a2-55679ba9dc87,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,7,7/7/2016
22ec347f-b566-4296-b718-916beac933ae,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,16/9/2016
23362ba5-1949-40da-97f2-fefc013e9eba,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,6,29/6/2016
23643ec5-b3f4-4581-b278-53ff6ae4c315,Spain,Tarragona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,9/8/2016
23cbf274-72c8-45c1-893e-6c5d87bd1aaf,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,9,5/9/2016
240070ac-4e2c-44de-a835-aea3a0bddc53,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,5,28/5/2016
2460db0b-90ff-485f-967f-3888588cd725,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,26/8/2016
249ccbab-6309-4888-b792-d7281fbfca9a,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,10,30/10/2016
24f1a69a-4e4e-479d-a7ec-55ef4ddff74c,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,10,27/10/2016
24f2a6ed-610a-4a65-aa72-7fd30a674c17,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,25/8/2016
254f2a26-731f-4676-b82c-e2587055804c,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,17/8/2016
25b22c0e-17ae-4f9b-a100-1e38553ec374,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,8,23/8/2016
2643a25a-2f2d-487e-b12a-f465042144e6,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,7,8/7/2016
271902d4-76b9-4b7d-8752-d2aad0211925,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,7,13/7/2016
27712db0-8767-4146-a1ba-3e0290d9a28e,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2016,10,13/10/2016
